id,name,num_bedrooms,bedroom_type,num_of_beds,num_of_bathrooms,bathroom_type,host_name,borough,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
53081378,Rental unit in Queens,2,bedrooms,4,1,bath,Bruce,Queens,Glendale,40.70549,-73.87313,Entire home/apt,114,30,62,2023-10-05,2.36,10,365,18,
18729143,Loft in Brooklyn,1,bedroom,1,1,shared,Sam,Brooklyn,Williamsburg,40.71733,-73.95445,Private room,58,30,178,2023-10-05,2.2,4,11,16,
754338946918398097,Home in Queens,1,bedroom,1,1,private,Pamella,Queens,Arverne,40.59588,-73.79824,Private room,101,30,29,2023-10-05,2.07,1,333,23,
638559732123688987,Rental unit in Bronx,1,bedroom,1,1,shared,Alexis,Bronx,Fordham,40.854424,-73.898941,Private room,40,30,34,2023-10-05,1.84,3,51,18,
752215411050450936,Rental unit in New York,1,bedroom,1,1,shared,Alvaro,Manhattan,Washington Heights,40.83569,-73.94733,Private room,59,30,25,2023-10-05,1.84,3,82,21,
715268612092343760,Home in Queens,1,bedroom,1,1,private,Priscila,Queens,Flushing,40.76137223202663,-73.80526051,Private room,50,30,27,2023-10-05,1.7,1,365,16,
24059751,Home in Flushing ,1,bedroom,1,2,shared,Bing,Queens,Flushing,40.75373,-73.81579,Private room,50,30,102,2023-10-05,1.45,8,322,6,
859119320795456114,Rental unit in New York,1, Studio ,2,1,bath,Alberto Fernando,Manhattan,Midtown,40.748147229472075,-73.98865125,Entire home/apt,105,1,13,2023-10-05,1.4,4,265,13,Exempt
841128954402711018,Rental unit in The Bronx,2,bedrooms,3,1,bath,Katelyn,Bronx,Schuylerville,40.84087113494387,-73.83319272,Entire home/apt,99,30,12,2023-10-05,1.36,4,365,12,
797294766825705391,Home in Brooklyn,2,bedrooms,2,1,bath,Mohammad,Brooklyn,Canarsie,40.64032283528141,-73.90373571,Entire home/apt,155,30,16,2023-10-05,1.32,1,364,16,
831320632864601035,Townhouse in New York,7,bedrooms,8,5,baths,Jessica,Manhattan,Harlem,40.82072621405464,-73.94568975,Entire home/apt,1072,3,7,2023-10-05,1.17,4,347,7,Exempt
38906145,Loft in Brooklyn,1,bedroom,1,2,shared,K,Brooklyn,Bedford-Stuyvesant,40.69647,-73.94783,Private room,48,30,55,2023-10-05,1.08,4,46,10,
790133329816336743,Home in Queens,1,bedroom,1,1,shared,Mohammed,Queens,Ozone Park,40.67432148531266,-73.85940222,Private room,65,30,13,2023-10-05,1.05,4,95,12,
10540876,Rental unit in New York,1,bedroom,1,1,bath,Char,Manhattan,Harlem,40.80445,-73.95223,Entire home/apt,131,30,87,2023-10-05,0.93,1,112,2,
10769752,Rental unit in Brooklyn,1,bedroom,1,1,shared,Ninell,Brooklyn,Flatbush,40.65247,-73.96313,Private room,60,30,86,2023-10-05,0.89,2,364,12,
1534212,Rental unit in Brooklyn,1,bedroom,3,1,bath,Alex,Brooklyn,Sheepshead Bay,40.583683,-73.958626,Entire home/apt,99,30,91,2023-10-05,0.77,4,305,5,
823353128006666274,Home in Staten Island,1,bedroom,1,1,bath,Elisa,Staten Island,Emerson Hill,40.6007811,-74.1336044,Entire home/apt,120,30,8,2023-10-05,0.75,1,165,8,
674355754303389463,Rental unit in Brooklyn,1,bedroom,1,1,shared,Jemar Ira,Brooklyn,Brownsville,40.6568996,-73.9130071,Shared room,135,30,12,2023-10-05,0.73,18,365,8,
13332816,Rental unit in New York,1,bedroom,1,1,bath,Pamela,Manhattan,East Village,40.73114,-73.98629,Entire home/apt,153,30,65,2023-10-05,0.7,1,66,9,
744908934921683014,Rental unit in New York,9,bedrooms,12,3,baths,Jude,Manhattan,Harlem,40.8174733,-73.9441909,Entire home/apt,959,1,4,2023-10-05,0.55,12,334,4,Exempt
779740395267599334,Rental unit in New York ,1,bedroom,1,1,private,Ada Azra,Manhattan,Washington Heights,40.84577685444092,-73.93847408,Private room,120,30,2,2023-10-05,0.48,2,151,2,
13183826,Rental unit in Brooklyn,1,bedroom,1,1,shared,Sasha,Brooklyn,Bensonhurst,40.60357,-73.9942,Private room,45,30,32,2023-10-05,0.37,1,66,8,
40212454,Condo in New York,1,bedroom,2,1,shared,Nevan,Manhattan,Upper West Side,40.7839,-73.97317,Private room,85,30,13,2023-10-05,0.37,1,179,3,
32801102,Rental unit in New York,1,bedroom,2,1,bath,Gia,Manhattan,Kips Bay,40.74215,-73.97811,Entire home/apt,239,30,20,2023-10-05,0.35,1,68,2,
20615932,Rental unit in Brooklyn,1,bedroom,1,1,bath,Jonathan,Brooklyn,Bushwick,40.6966,-73.91493,Entire home/apt,90,30,26,2023-10-05,0.34,1,251,3,
736187,Rental unit in Brooklyn,1,bedroom,1,1,bath,Dawn,Brooklyn,Greenpoint,40.72516,-73.95004,Private room,54,30,44,2023-10-05,0.33,2,300,4,
31726939,Rental unit in New York ,1,bedroom,1,1,bath,Blueground,Manhattan,Tribeca,40.71579,-74.00587,Entire home/apt,317,31,1,2023-10-05,0.32,713,325,1,
847914604605420267,Rental unit in New York ,1,bedroom,1,1,shared,Desmond,Manhattan,Lower East Side,40.71989,-73.99163,Private room,64,30,1,2023-10-05,0.32,3,88,1,
871703040677169039,Rental unit in Queens ,1,bedroom,1,1,shared,Kristina,Queens,Ridgewood,40.707542827963124,-73.89673097,Private room,41,30,1,2023-10-05,0.32,4,364,1,
912231103536012895,Rental unit in New York ,2,bedrooms,2,1,bath,Hannah M.,Manhattan,Midtown,40.765652035190385,-73.98205514,Entire home/apt,165,30,1,2023-10-05,0.32,47,356,1,
924772325153267273,Rental unit in New York ,1,bedroom,1,2,baths,Leo,Manhattan,Harlem,40.803086941473495,-73.95810971,Private room,50,30,1,2023-10-05,0.32,17,365,1,
958651803332574549,Rental unit in The Bronx ,2,bedrooms,2,1,bath,Joseph,Bronx,Belmont,40.85392200133008,-73.88496372,Entire home/apt,105,30,1,2023-10-05,0.32,5,263,1,
54164718,Townhouse in Brooklyn,2,bedrooms,2,1.5,baths,Haley,Brooklyn,Bushwick,40.69344,-73.92057,Entire home/apt,205,30,5,2023-10-05,0.27,1,0,4,
851748434941515981,Guesthouse in Queens ,1,bedroom,1,1,bath,Mathew,Queens,Rosedale,40.66008474381987,-73.7289899,Entire home/apt,94,30,2,2023-10-05,0.25,2,80,2,
685589618896835952,Loft in New York,1,bedroom,1,1,bath,J,Manhattan,Chelsea,40.74838,-74.00643,Entire home/apt,108,30,3,2023-10-05,0.21,3,180,2,
32913140,Loft in Brooklyn,2,bedrooms,2,1,bath,Wayne,Brooklyn,Red Hook,40.67974,-74.00985,Entire home/apt,200,30,6,2023-10-05,0.15,1,178,1,
2314553,Serviced apartment in Brooklyn,1, Studio ,1,1,bath,Vida,Brooklyn,Greenpoint,40.72735,-73.94015,Entire home/apt,139,30,9,2023-10-05,0.1,18,365,2,
713524897221587762,Rental unit in Brooklyn,1,bedroom,1,1,bath,Wanly,Brooklyn,East New York,40.6745,-73.88549,Entire home/apt,115,30,96,2023-10-04,6.03,8,0,63,
684636604364196606,Rental unit in Brooklyn,1,bedroom,1,1,shared,Sarai,Brooklyn,Bushwick,40.69131,-73.90545,Private room,50,30,99,2023-10-04,5.69,3,355,59,
19696674,Rental unit in Brooklyn,1,bedroom,1,1,shared,Yuval,Brooklyn,Prospect Heights,40.67296,-73.96288,Private room,80,30,313,2023-10-04,3.95,3,161,37,
51197475,Rental unit in Queens,1, Studio ,1,1,bath,Annabel,Queens,East Elmhurst,40.76065,-73.88469,Entire home/apt,121,30,61,2023-10-04,2.87,2,0,26,
772607042480055880,Rental unit in Queens,2,bedrooms,3,1,bath,Eric,Queens,St. Albans,40.69234,-73.76385,Entire home/apt,256,30,38,2023-10-04,2.86,1,365,36,
704225991532854814,Rental unit in Brooklyn,1,bedroom,3,1,bath,Johanna,Brooklyn,Crown Heights,40.66948,-73.9436,Entire home/apt,129,30,40,2023-10-04,2.49,2,365,26,
886132465591212134,Rental unit in Queens,1,bedroom,1,1,shared,Valerie,Queens,Woodside,40.75491511391557,-73.90723867,Private room,114,31,16,2023-10-04,2.44,1,178,16,
791250597874813492,Home in Queens,2,bedrooms,2,1,bath,Nazma,Queens,Long Island City,40.76146187734573,-73.94252888,Entire home/apt,202,30,21,2023-10-04,2.3,4,179,21,
25187576,Home in Queens,1,bedroom,1,1,private,Karan,Queens,South Ozone Park,40.67425725191574,-73.81915423,Private room,49,30,152,2023-10-04,2.24,1,88,24,
686913481730758774,Rental unit in Queens,1,bedroom,1,1,private,Wish,Queens,Ridgewood,40.70646,-73.90838,Private room,93,30,31,2023-10-04,1.95,1,100,18,
796476069779619310,Rental unit in New York,1,bedroom,1,1,shared,Latonia,Manhattan,Harlem,40.80703,-73.94557,Private room,115,30,18,2023-10-04,1.83,1,339,18,
788369883897315053,Rental unit in New York,3,bedrooms,6,1,bath,Laniqua,Manhattan,Harlem,40.8175605,-73.9389339,Entire home/apt,165,30,20,2023-10-04,1.69,2,0,20,
732676772301128352,Rental unit in The Bronx,1,bedroom,1,1,shared,Jodi,Bronx,Highbridge,40.8333,-73.92995,Private room,75,30,22,2023-10-04,1.47,2,90,16,
662322807381323149,Rental unit in Brooklyn,1,bedroom,1,1,private,Arlette,Brooklyn,Sunset Park,40.646354,-74.017396,Private room,80,30,26,2023-10-04,1.44,1,364,11,
863994418425862340,Rental unit in Queens,1,bedroom,1,1,shared,Jay,Queens,Woodside,40.74512176367798,-73.91063679,Private room,58,30,12,2023-10-04,1.37,1,179,12,
53047664,Rental unit in New York,1, Studio ,1,1,shared,Luke,Manhattan,Harlem,40.81826,-73.94621,Shared room,65,30,35,2023-10-04,1.33,1,365,16,
856342584842710318,Rental unit in New York,1, Studio ,1,1,bath,Umazi,Manhattan,Harlem,40.816982509603065,-73.9386575,Entire home/apt,130,30,6,2023-10-04,1.2,1,339,6,
842388606987632025,Rental unit in New York,2,bedrooms,1,2,baths,Simone,Manhattan,East Harlem,40.78820339511318,-73.94355256,Private room,70,30,11,2023-10-04,1.13,2,62,11,
46854989,Rental unit in New York,1, Studio ,2,1,bath,Ida,Manhattan,East Harlem,40.80028,-73.93647,Entire home/apt,189,30,22,2023-10-04,1.1,1,269,9,
745055353550680472,Rental unit in New York,2,bedrooms,2,1,bath,Marina,Manhattan,East Village,40.7211,-73.98146,Entire home/apt,125,30,15,2023-10-04,1.09,1,19,12,
823187166558406333,Rental unit in Queens,1,bedroom,1,1,shared,Auset,Queens,Glendale,40.69790440842181,-73.89355359,Private room,46,30,7,2023-10-04,0.97,3,338,7,
37630778,Rental unit in New York,1,bedroom,1,1,shared,Michael,Manhattan,Harlem,40.82989,-73.94834,Private room,79,30,49,2023-10-04,0.93,1,88,22,
895591573838800060,Rental unit in Brooklyn,1,bedroom,1,2,shared,Skarly,Brooklyn,Bushwick,40.70091653,-73.93246518,Private room,56,30,6,2023-10-04,0.8,1,310,6,
767562,Townhouse in Brooklyn,1,bedroom,1,2.5,shared,Kyla,Brooklyn,Bushwick,40.69405,-73.91107,Private room,40,30,100,2023-10-04,0.74,4,301,5,
750023199243457494,Rental unit in Brooklyn,1,bedroom,1,1,shared,Jonathan,Brooklyn,Gowanus,40.67878,-73.99028,Private room,65,30,9,2023-10-04,0.73,1,89,8,
3522244,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Brad,Brooklyn,Clinton Hill,40.68251,-73.96071,Entire home/apt,122,30,83,2023-10-04,0.72,1,68,3,
266449,Rental unit in New York,2,bedrooms,2,1,bath,Drew,Manhattan,Lower East Side,40.719482,-73.98877,Entire home/apt,100,30,78,2023-10-04,0.54,2,303,1,
13814227,Rental unit in New York,1,bedroom,1,1,bath,Jason,Manhattan,Harlem,40.82799,-73.94935,Entire home/apt,71,32,46,2023-10-04,0.52,1,6,4,
671757203904977852,Serviced apartment in Brooklyn ,1,bedroom,2,1,bath,Urban Furnished,Brooklyn,Greenpoint,40.7338246,-73.9557205,Entire home/apt,139,30,2,2023-10-04,0.47,256,364,2,
17177726,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Shane,Brooklyn,Boerum Hill,40.68409,-73.98542,Entire home/apt,189,30,31,2023-10-04,0.42,5,346,3,
869697696378563569,Rental unit in Queens,1,bedroom,1,1.5,shared,Kaz,Queens,Elmhurst,40.7294918,-73.8733657,Private room,44,30,3,2023-10-04,0.41,93,364,3,
41007370,Home in Staten Island,1,bedroom,1,1,shared,Sara I,Staten Island,Randall Manor,40.63587,-74.1213,Private room,50,30,19,2023-10-04,0.4,1,146,2,
843026966136839934,Rental unit in New York ,1,bedroom,2,1,bath,Nina,Manhattan,Upper East Side,40.75983235355511,-73.96083706,Entire home/apt,95,30,1,2023-10-04,0.32,7,335,1,
875251778966140884,Rental unit in Queens ,2,bedrooms,2,1,bath,Katerina,Queens,Sunnyside,40.74459490011109,-73.91578577,Entire home/apt,125,30,1,2023-10-04,0.32,1,339,1,
968991001405816296,Rental unit in New York ,1,bedroom,1,1,bath,Rennie,Manhattan,Harlem,40.8234,-73.95603,Private room,35,30,1,2023-10-04,0.32,3,245,1,
46768272,Rental unit in New York,1,bedroom,1,1,bath,Jeniffer,Manhattan,Lower East Side,40.7185,-73.99376,Entire home/apt,146,30,9,2023-10-04,0.27,139,334,3,
20628186,Home in Brooklyn,1,bedroom,1,1,shared,Rosemarie,Brooklyn,East Flatbush,40.65364,-73.93177,Private room,39,30,15,2023-10-04,0.21,5,340,4,
16870689,Rental unit in Brooklyn,1,bedroom,2,1,shared,Clell,Brooklyn,Bay Ridge,40.63822,-74.02687,Private room,69,30,14,2023-10-04,0.2,2,249,4,
528485,Rental unit in Brooklyn,1,bedroom,1,1,shared,Sing,Brooklyn,Sunset Park,40.66272,-73.98913,Private room,48,30,14,2023-10-04,0.11,1,220,4,
907286213396206795,Home in Queens,1,bedroom,1,1,shared,Segundo,Queens,East Elmhurst,40.763929671867515,-73.86949317,Private room,70,30,39,2023-10-03,5.6,1,300,39,
668101492405958388,Guest suite in Queens,1,bedroom,1,1,bath,Annushka,Queens,Jamaica,40.68413,-73.79642,Entire home/apt,100,30,75,2023-10-03,4.46,1,62,50,
51942816,Rental unit in New York,1,bedroom,1,1,bath,Daniel,Manhattan,Harlem,40.82458,-73.94963,Entire home/apt,80,30,81,2023-10-03,3.77,2,79,34,
54196066,Vacation home in Brooklyn,2,bedrooms,3,1,bath,Anthony,Brooklyn,Bedford-Stuyvesant,40.68447,-73.94238,Entire home/apt,193,30,71,2023-10-03,3.72,3,0,32,
685479595715868125,Rental unit in Brooklyn,1,bedroom,1,1,shared,Alexandra,Brooklyn,Bedford-Stuyvesant,40.68301,-73.91388,Private room,30,30,47,2023-10-03,3.25,3,334,42,
783522420840578469,Townhouse in Brooklyn,1, Studio ,2,1,bath,Keisha,Brooklyn,Bedford-Stuyvesant,40.682919549482506,-73.94312828,Entire home/apt,182,30,30,2023-10-03,2.92,1,324,30,OSE-STRREG-0001054
4823529,Rental unit in New York,1,bedroom,1,1,shared,Isabel,Manhattan,Upper West Side,40.7962,-73.96334,Shared room,39,30,261,2023-10-03,2.4,3,364,20,
3495854,Loft in Brooklyn,1, Studio ,1,1,bath,Enrico,Brooklyn,Williamsburg,40.71336,-73.93696,Entire home/apt,105,30,255,2023-10-03,2.37,1,349,23,
45838885,Rental unit in Brooklyn,3,bedrooms,3,2,baths,Crystal,Brooklyn,Bedford-Stuyvesant,40.68355,-73.91944,Entire home/apt,150,30,80,2023-10-03,2.09,4,351,12,
52354363,Home in Brooklyn,4,bedrooms,5,2,baths,Experience Host,Brooklyn,East New York,40.66248,-73.8919,Entire home/apt,206,30,54,2023-10-03,1.99,2,365,18,
51232680,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,Sway Get Away,Brooklyn,East Flatbush,40.64965,-73.91903,Private room,47,30,57,2023-10-03,1.93,4,120,16,
36974600,Rental unit in Queens,3,bedrooms,3,2.5,baths,Delores,Queens,Arverne,40.59836,-73.79672,Entire home/apt,210,30,103,2023-10-03,1.91,1,180,13,
543606489829008480,Rental unit in Brooklyn,1,bedroom,1,1,shared,Enyel,Brooklyn,Bushwick,40.70221,-73.92228,Private room,75,30,37,2023-10-03,1.64,1,3,20,
670508782333755778,Home in Brooklyn,1,bedroom,1,1,shared,Diana,Brooklyn,Cypress Hills,40.68886,-73.87038,Private room,40,30,26,2023-10-03,1.61,4,364,13,
14421383,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,Zach,Brooklyn,Bushwick,40.69641,-73.91917,Private room,81,30,133,2023-10-03,1.48,1,0,17,
899891109371691579,Home in The Bronx,1,bedroom,1,1,shared,Maria,Bronx,Clason Point,40.81608363762571,-73.86205852,Private room,86,30,6,2023-10-03,1.46,2,89,6,
41976399,Rental unit in Queens,1,bedroom,1,1,shared,Liudmila,Queens,Astoria,40.768887,-73.933014,Private room,89,30,43,2023-10-03,1.41,2,365,10,
9544242,Rental unit in New York,1,bedroom,2,1,shared,Elizabeth,Manhattan,East Harlem,40.79092,-73.94796,Private room,115,30,115,2023-10-03,1.29,1,170,19,
52771412,Serviced apartment in Bronx,1,bedroom,1,1,bath,Global Luxury Suites,Bronx,Mott Haven,40.811848,-73.929665,Entire home/apt,108,1,31,2023-10-03,1.16,52,362,2,Exempt
14151551,Rental unit in Queens,1,bedroom,1,1,shared,John,Queens,Sunnyside,40.74125,-73.91813,Private room,96,30,92,2023-10-03,1.02,1,90,14,
21595000,Rental unit in Brooklyn,1, Studio ,2,1,bath,Neto,Brooklyn,Williamsburg,40.71786,-73.96439,Entire home/apt,120,30,32,2023-10-03,0.93,2,333,15,
51287089,Rental unit in New York,1,bedroom,1,1.5,baths,Jason,Manhattan,Upper West Side,40.79451,-73.964,Private room,50,30,24,2023-10-03,0.81,3,86,12,
666708304495128651,Guest suite in New York,1,bedroom,1,1,bath,Lena,Manhattan,Lower East Side,40.72047,-73.99032,Entire home/apt,185,30,8,2023-10-03,0.79,5,364,8,
52922243,Rental unit in New York,1,bedroom,1,1,shared,Lucy,Manhattan,Chinatown,40.71753,-73.99724,Private room,80,30,16,2023-10-03,0.71,9,180,10,
51232872,Rental unit in Queens,1,bedroom,1,1,shared,Alex,Queens,Ditmars Steinway,40.77229,-73.90969,Private room,73,30,19,2023-10-03,0.66,2,95,5,
752918995061753219,Rental unit in New York,1, Studio ,1,1,bath,Tzitzi,Manhattan,Morningside Heights,40.8075,-73.95927,Entire home/apt,90,30,3,2023-10-03,0.56,1,94,3,
35944106,Rental unit in New York,2,bedrooms,2,1,bath,Wendy,Manhattan,Lower East Side,40.72381,-73.99257,Entire home/apt,400,30,27,2023-10-03,0.5,1,365,5,
741203384678717076,Home in Queens,1,bedroom,1,1,shared,Terri Anne,Queens,Jamaica,40.69284,-73.80822,Private room,37,30,6,2023-10-03,0.42,2,173,1,
745051425164634863,Home in Brooklyn ,2,bedrooms,2,2.5,baths,Seshini,Brooklyn,Bedford-Stuyvesant,40.6812,-73.91958,Entire home/apt,225,30,2,2023-10-03,0.38,1,365,2,
623763533917886225,Townhouse in Brooklyn,1,bedroom,1,1,shared,Kaina,Brooklyn,Crown Heights,40.67625,-73.91507,Private room,37,30,6,2023-10-03,0.37,4,156,3,
26664229,Condo in Queens,2,bedrooms,2,1,bath,Richard And Su,Queens,Elmhurst,40.73832,-73.87247,Entire home/apt,158,30,24,2023-10-03,0.36,1,349,2,
854520205864838749,Rental unit in Brooklyn,1,bedroom,1,1,bath,Priyanka,Brooklyn,Bedford-Stuyvesant,40.68335221678895,-73.9511916,Entire home/apt,84,30,3,2023-10-03,0.36,1,283,3,
804926135676472773,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Marko,Brooklyn,Greenpoint,40.72968,-73.95446,Entire home/apt,190,30,2,2023-10-03,0.33,3,269,2,
14463527,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Sally,Brooklyn,Greenpoint,40.72348,-73.93967,Entire home/apt,120,70,1,2023-10-03,0.31,1,215,1,
633725815124281338,Condo in Brooklyn ,1,bedroom,1,1,shared,Daniela & James,Brooklyn,Bushwick,40.69965,-73.93902,Private room,37,30,1,2023-10-03,0.31,31,179,1,
878504836455661519,Home in Queens ,1,bedroom,1,1,shared,Keren,Queens,Far Rockaway,40.59462084994953,-73.75927641,Private room,43,30,1,2023-10-03,0.31,2,364,1,
970284645920052225,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Yali,Brooklyn,Gravesend,40.604752479349095,-73.98820634,Private room,56,30,1,2023-10-03,0.31,4,352,1,
48984579,Home in Brooklyn,1,bedroom,1,1,shared,Masaaki,Brooklyn,Bedford-Stuyvesant,40.67834,-73.94408,Private room,47,30,5,2023-10-03,0.29,10,286,3,
38619451,Rental unit in Queens,1,bedroom,1,1,shared,Sherry,Queens,Flushing,40.75269,-73.82315,Private room,35,30,14,2023-10-03,0.27,4,305,1,
47410952,Rental unit in New York,1,bedroom,1,1,bath,Avi,Manhattan,Upper East Side,40.77944,-73.95464,Entire home/apt,200,30,9,2023-10-03,0.27,91,305,2,
50764841,Rental unit in Brooklyn,1,bedroom,1,1,shared,Stanley,Brooklyn,Borough Park,40.64225,-73.99778,Private room,44,30,8,2023-10-03,0.27,6,365,4,
618136830609238321,Condo in New York ,3,bedrooms,4,2,baths,Uzi,Manhattan,Harlem,40.80048,-73.952858,Entire home/apt,400,30,2,2023-10-03,0.25,2,345,2,
755673708679842154,Rental unit in New York,1,bedroom,1,1,bath,Jacob,Manhattan,Upper West Side,40.78271,-73.9726,Entire home/apt,160,30,3,2023-10-03,0.25,1,171,3,
27483961,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,Ollie,Brooklyn,Bedford-Stuyvesant,40.68628,-73.95076,Private room,68,30,12,2023-10-03,0.19,13,347,4,
212109,Rental unit in New York,2,bedrooms,2,1,shared,Susan,Manhattan,West Village,40.73814,-74.00811,Private room,92,31,12,2023-10-03,0.12,1,249,1,
608844815037396225,Rental unit in Queens,1,bedroom,1,1,shared,Kevin,Queens,East Elmhurst,40.76691,-73.87925,Private room,65,30,151,2023-10-02,7.24,1,364,80,
49944155,Home in Brooklyn,1, Studio ,1,1,bath,Jose,Brooklyn,Bushwick,40.68983,-73.91464,Private room,109,30,175,2023-10-02,5.54,2,180,34,
588273937819990870,Guest suite in Queens,1,bedroom,1,1,bath,Rodney,Queens,Laurelton,40.68177,-73.74298,Entire home/apt,62,31,73,2023-10-02,3.44,1,77,35,
49701258,Home in Brooklyn,2,bedrooms,2,1,bath,Anslem,Brooklyn,Bedford-Stuyvesant,40.68995,-73.94509,Entire home/apt,272,30,102,2023-10-02,3.19,1,180,26,
9751043,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Bobby,Brooklyn,Bedford-Stuyvesant,40.69385,-73.95181,Entire home/apt,127,30,304,2023-10-02,3.14,2,231,36,
52086241,Rental unit in Brooklyn,1, Studio ,1,1,bath,Sol,Brooklyn,Carroll Gardens,40.67760785490393,-73.99472824,Entire home/apt,150,30,27,2023-10-02,3.06,3,365,27,
722752514013026443,Guest suite in Brooklyn,1,bedroom,1,1,bath,Tony,Brooklyn,East New York,40.66715,-73.88862,Private room,209,30,47,2023-10-02,3.03,2,179,32,
744796548590277337,Rental unit in The Bronx,2,bedrooms,3,1,bath,Yemane,Bronx,Mott Haven,40.81149,-73.91913,Entire home/apt,125,30,43,2023-10-02,2.99,2,64,35,
875357207348852810,Home in Queens,1,bedroom,1,1,private,Cindy,Queens,Flushing,40.760691940002374,-73.80936414,Private room,69,30,24,2023-10-02,2.86,8,364,24,
14359772,Home in Brooklyn,1,bedroom,2,1,shared,Pamela,Brooklyn,Bedford-Stuyvesant,40.68956,-73.95535,Private room,75,30,245,2023-10-02,2.83,3,365,5,
36064676,Rental unit in Brooklyn,4,bedrooms,4,1.5,baths,Your Fave,Brooklyn,Bushwick,40.69659,-73.93186,Entire home/apt,224,30,151,2023-10-02,2.76,1,270,25,
661414349506912943,Rental unit in The Bronx,1,bedroom,1,1,bath,Sandra And Jorge,Bronx,Soundview,40.82234,-73.87699,Entire home/apt,124,30,46,2023-10-02,2.67,1,349,26,
10748040,Rental unit in New York,1,bedroom,1,1,shared,Neida,Manhattan,Harlem,40.83071,-73.94557,Private room,80,30,245,2023-10-02,2.64,1,55,26,
44534901,Rental unit in Brooklyn,1,bedroom,1,1,shared,Michael,Brooklyn,Flatbush,40.6539,-73.96121,Private room,70,30,105,2023-10-02,2.6,3,365,28,
612409930265187755,Home in Queens,3,bedrooms,3,2,baths,Mick,Queens,Springfield Gardens,40.65952,-73.75498,Private room,198,30,49,2023-10-02,2.39,1,365,27,
842725190103388713,Rental unit in Staten Island,1,bedroom,1,1,bath,Genaro,Staten Island,Great Kills,40.549319367697656,-74.16579937,Entire home/apt,99,30,23,2023-10-02,2.35,1,364,23,
